Quantum_Key_Size_bits,Quantum_Protocol_Type,Key_Distribution_Method,Encryption_Latency_ms,Decryption_Latency_ms,Throughput_Mbps,Latency_ms,Packet_Loss_percent,Bandwidth_Utilization_percent,Round_Trip_Time_ms,Encryption_Strength,Attack_Type,Vulnerability_Level,Attack_Success_Rate_percent,Intrusion_Detection_Accuracy_percent,Data_Volume_GB,Data_Variety,Data_Velocity_MB_s,Data_Complexity,Real_Time_Processing,Resource_Utilization_CPU_percent,Resource_Utilization_Memory_percent,Energy_Consumption_kWh,Optimization_Level,Performance_Target,Security_Index,Latency_Efficiency,Energy_per_Throughput,Latency_mean
128,BB84,Post-Quantum,78.8513088633578,70.96948589220104,117.7274525846302,31.187368696521656,4.583203881470328,51.31511352536912,74.75294243222065,Medium,Quantum Attack,Low,33.40873059101436,97.15123758047488,17.125068427074464,Images,96.51416833950876,Semi-Structured,0,55.38737335721036,23.08733247480969,1.477065421422045,Parallel Processing,0,63.74250698946052,1.474333411191623,0.012546482481201122,60.336054484026825
128,SARG04,Post-Quantum,73.48992414153017,53.34981165128155,963.778858785998,13.780246849128636,4.127868338052036,55.984416727531126,31.45893586513716,Medium,Quantum Attack,Low,28.83439152290595,97.7173222959378,254.6921033262009,Text,4.333081337004852,Structured,1,78.47615291327372,20.212473644615493,4.74211720557376,Parallel Processing,0,68.88293077303186,12.938378846444078,0.0049203374429089885,46.87332754731346
256,B92,Post-Quantum,63.96028324786877,99.4017479621723,181.12756957427672,14.477245216831871,0.8834978745347033,53.49328496131442,136.40174831825223,Medium,Man-in-the-Middle,Unknown,5.68177232290048,85.86916051535708,52.13909494255479,Mixed,44.40344041823107,Semi-Structured,0,62.08029048208592,20.28953553043722,2.734307306139846,Caching,0,80.1873881924566,2.7882817087349934,0.015096030452743787,59.279758808957645
512,SARG04,Hybrid QKD,23.695210937690703,29.260213564269595,170.1610293059317,48.98275451597003,3.928680982763825,53.14001970245232,31.123391714560668,Medium,Quantum Attack,Medium,48.75081710524885,81.49938250713457,248.69015191989016,Mixed,30.866727854054112,Semi-Structured,0,39.31829902841629,12.964202850623384,3.095803306059819,Caching,0,32.74856540188572,6.89044648111209,0.018193374350572927,33.979393005976775
1024,E91,Post-Quantum,71.66763180070255,39.03017449722636,335.9245505618091,39.875372216892266,2.8263603197423945,97.38376045524072,182.53059176566288,High,Man-in-the-Middle,Medium,12.44787532610423,97.28906148762772,767.1182292082005,Images,85.71710707509352,Unstructured,1,22.478023541832066,31.49384139475925,3.670295262317232,Compression,0,84.8411861615235,4.622753518142879,0.010925951247588207,50.19105950494039
512,SARG04,Post-Quantum,36.4894185928953,95.05950155656242,500.0013255600036,6.458258215044387,4.783673998369749,90.28205347570892,137.16375406450237,High,Unknown,High,12.672627870596648,98.26754051207776,554.0061181581532,Mixed,59.28979277572168,Unstructured,1,24.94684484176726,69.96470759044459,4.53058725491372,Compression,1,85.59491264148112,13.3371320315637,0.009061150487611972,46.00239278816738
256,BB84,Post-Quantum,21.7545702655922,97.78261286067443,402.69969549527104,25.23041765888458,3.4619459596473163,92.68760317200947,125.62250097866595,Low,Quantum Attack,Low,27.32537803568907,81.04858889898078,621.6637393711587,Images,18.315344130557783,Unstructured,0,83.53728731839848,73.64863258259166,1.2967594582150532,Caching,0,53.72321086329171,17.697530245350496,0.003220164983281099,48.25586692838374
256,SARG04,QKD,22.479217991749287,17.48627759608432,424.9209462273531,42.06626536768008,2.131689821326652,80.97356782420268,128.83207757895798,Low,Quantum Attack,High,13.86942439742478,87.80157644104398,169.50302193465555,Audio,67.5188199589646,Unstructured,1,25.61900532117514,34.002159583975605,0.163359997506804,Caching,0,73.9321520436192,18.09774696826242,0.00038444797545709623,27.343920318504562
128,E91,QKD,22.68319882347381,66.93802549500707,502.5934994782745,22.846071208196964,0.9462477111501656,70.80800118590781,120.16264385959268,Medium,Side Channel,High,47.10605262064505,87.17243185401307,142.00362180750318,Text,48.410748427376,Unstructured,0,73.32153407123707,67.34065070145739,0.1881211016038605,Parallel Processing,0,40.06637923336802,21.221520928166367,0.00037430070583636363,37.48909850889261
1024,B92,Post-Quantum,78.40194917058238,74.7983185397745,72.06488520874188,28.60543358990634,2.720348173947426,61.7219803298041,75.11153265572614,Low,Unknown,Unknown,14.196491982968762,96.45906499021076,433.8554555975912,Audio,67.65035949509758,Unstructured,0,73.08039451480894,42.444896486715415,2.5479903905074197,Compression,0,82.262573007242,0.9075959212779778,0.0353568923768018,60.60190043342107
128,SARG04,Hybrid QKD,59.78529371779933,26.753520449199737,359.9132948401736,27.29848668942719,4.958512887883479,54.12469190711213,93.9375348280645,Medium,Side Channel,High,33.37945124831824,93.28020331496194,47.10797645044355,Mixed,71.8581515122412,Unstructured,0,79.20168218996321,14.18167398229276,3.002922390786264,Compression,0,59.9007520666437,5.921058743437193,0.008343460588504869,37.94576695214209
512,BB84,QKD,47.24144925291581,36.094218571878045,212.62389338875653,43.92503306394512,2.4411591481201107,86.14233879728107,110.19325539835287,Medium,Quantum Attack,Low,21.034493831690494,88.44525877202456,93.28941647295504,Text,69.99106195503163,Structured,1,60.97448528039789,48.68416202155456,2.656646636315508,Caching,0,67.41076494033406,4.407493901645277,0.012494581836321017,42.42023362957966
1024,E91,QKD,73.25026248285897,27.65201970397321,940.58698311309,7.583471808028974,3.1076997103208277,97.6956355439681,121.72340567742955,High,Side Channel,High,10.44472435372808,82.26925872185573,470.37540156653336,Text,95.04888319598678,Unstructured,0,86.27791110712137,47.951507694524864,0.5076544031923159,Parallel Processing,0,71.82453436812766,12.667793374201594,0.0005397208469880974,36.16191799828705
256,B92,QKD,17.906742205809007,38.16221827622358,562.1405436278795,29.92186137442446,3.165529524377198,56.80747930385584,25.317907119907986,Medium,Man-in-the-Middle,Low,13.34408200621433,84.57510693915049,681.3932766274285,Audio,34.6556211783362,Semi-Structured,1,83.2917496811198,62.16815768251127,1.6734442091273165,Parallel Processing,1,71.23102493293615,29.732279496314522,0.0029769142754309326,28.663607285485682
256,BB84,QKD,87.55236396202221,22.64179096181284,71.36301291548139,7.4310702116794705,4.724019745367414,68.40209484020164,30.88462233280943,Low,Quantum Attack,Unknown,41.85001406633208,89.59195931428307,497.91947747124806,Audio,11.968200215034884,Structured,0,23.09248454560964,40.01281436442758,0.6769985979231614,Compression,0,47.741945247950994,0.8058848993132145,0.00948668743450443,39.20840837850484
256,SARG04,QKD,27.00984670716129,59.93093618446153,823.1936413750547,46.682633160587855,1.901672271216688,68.43496681178519,83.52729468266124,Low,Man-in-the-Middle,Medium,13.118712169758284,81.51207848026648,453.8724827509768,Text,31.159482970349707,Unstructured,1,43.30549034248256,12.095045136605869,4.014578714824391,Compression,1,68.3933663105082,29.389437578199537,0.004876833970818338,44.541138684070226
256,BB84,QKD,37.91926654981802,26.924035118677978,83.06064390453932,16.932728473623218,1.9368763425363795,93.01229237436806,137.78029483172804,High,Side Channel,Low,18.73531491194951,92.24959423965444,555.1576271405174,Audio,62.19598883434642,Structured,0,31.289346064948063,68.10403526718204,1.4943661337458112,Unknown,0,73.51427932770494,2.1341780374565587,0.017991265941127044,27.258676714039737
256,SARG04,QKD,17.22865740900983,55.71400578271881,435.9804987890394,15.849505756622232,4.754304880032166,67.9420728099621,187.36493566425443,High,Unknown,Unknown,24.26821736692764,92.14808633033236,108.81185106746996,Mixed,46.87275442663915,Unstructured,1,34.39862489781903,59.5475004820432,1.0878759045953263,Caching,0,67.87986896340472,23.917312669091498,0.0024952398275025333,29.597389649450292
512,BB84,Hybrid QKD,75.11106353978758,18.78242232359772,481.7652503499101,3.6582886000467423,2.988538786338734,55.23861117851601,73.43090485852126,High,Side Channel,High,24.688162207692827,97.49324036840432,352.5548150994832,Audio,84.0164796181982,Structured,1,27.463139133682603,31.496072405609816,2.1677426109158406,Caching,0,72.80507816071149,6.329766369616738,0.004499582751842088,32.517258154477354
256,E91,Post-Quantum,81.60095057793646,95.72517275569838,636.5140581067258,42.3418765643464,4.278322450116337,82.4621363484832,72.96485589989075,High,Man-in-the-Middle,Medium,37.1780209494009,88.21420321549013,733.4341658158366,Images,34.01820450939764,Structured,0,24.58886557567861,22.66346020931258,4.33599024852343,Parallel Processing,0,51.03618226608923,7.705892651999879,0.006812088740685116,73.2226666326604
256,SARG04,Hybrid QKD,84.98248357609955,11.776560806530568,730.3639409339178,48.04939748188224,4.823000685173427,54.76987317121355,70.2904493350854,Low,Side Channel,Low,31.28176186820233,87.30418460293244,958.2502598746124,Mixed,64.26305391854316,Structured,0,54.431924746741046,52.603501840055046,4.694017339084202,Caching,0,56.02242273473011,8.494334084773241,0.006426956584241449,48.26948062150412
128,BB84,Post-Quantum,41.68688889061891,84.31826455325691,352.52514873033266,22.8795686989183,2.649995190031043,84.49432441587626,45.33138187525593,Medium,Quantum Attack,Medium,11.759950361591676,88.23158783451524,483.6843465292847,Images,23.189531012027537,Semi-Structured,1,81.76601735761011,14.609682728974608,2.1350022816797734,Parallel Processing,0,76.47163747292356,8.258394038357885,0.006056311980473503,49.628240714264706
256,E91,QKD,17.325328281881546,85.63068139915899,692.2588193417412,14.107903066385235,3.169091278575279,94.80059914648258,23.05968798350998,High,Quantum Attack,Low,47.50670198053366,92.9779171294263,630.6465882743171,Mixed,70.36930495120596,Unstructured,1,67.24774700794623,43.58869614942974,0.9195312866146572,Parallel Processing,0,45.47121514889264,37.77606647440991,0.001328305629226505,39.02130424914193
128,BB84,QKD,39.04780899632404,88.08297688195525,944.4053455446498,28.657156989678235,3.776290820792836,92.7190620471746,71.78968070241137,Low,Quantum Attack,High,1.3957318182780345,97.522307522371,990.193840159491,Images,3.972207224816728,Semi-Structured,1,43.34961311650038,45.612348012506025,4.773883391880893,Compression,1,96.12657570409296,23.581947907096144,0.005054909329343834,51.92931428931917
512,SARG04,QKD,34.708917490858255,49.26659949383275,360.0769921306567,31.93669674705904,4.814343077779899,73.64188408014458,59.84838753258753,Medium,Quantum Attack,Medium,15.865178813586043,91.70078136933196,295.3526571472275,Text,32.91969677691627,Semi-Structured,1,81.50187212579903,20.81458603383252,1.8868246283148795,Caching,0,75.83560255574592,10.08367145889648,0.005240058847261728,38.63740457725002
128,SARG04,Hybrid QKD,60.456476099849816,80.00567531406304,971.6710746314136,33.3896909345149,0.8150505029792937,78.23504915411807,172.97900056299457,Medium,Man-in-the-Middle,Low,5.617561961607148,91.9967532056134,954.9678389769998,Images,69.75258563236208,Structured,0,72.33929407928274,53.206446083972025,3.638477475999128,Unknown,0,86.37919124400625,15.810719004661383,0.0037445567445501824,57.95061411614259
1024,B92,Hybrid QKD,63.35585653384551,78.3955029449446,231.91175463642784,43.90633055517773,1.7009495691282068,73.4069860382038,34.80177972863687,Low,Side Channel,Unknown,17.787035528651284,85.07405454247731,47.08084278652888,Mixed,89.00374295792203,Structured,1,59.10378229796446,12.412365998412092,1.7166508520375598,Caching,0,67.28701901382603,3.6035843064952866,0.00740217267003728,61.88589667798928
1024,E91,Post-Quantum,37.162881425642624,82.31711566575382,184.10045667633463,7.80020182533715,1.92628410848758,71.52645356020773,179.32025066139403,Medium,Man-in-the-Middle,Low,18.71800708990064,84.93854572989294,928.4080115556918,Mixed,46.66870478393622,Structured,0,20.747777366140248,15.921335890294404,2.814726455399967,Parallel Processing,0,66.2205386399923,4.824071186423382,0.015289079159283257,42.42673297224453
256,E91,QKD,74.60000167160501,82.12711712098235,783.6524728753104,2.001858575635718,3.42634386843194,74.67058984630127,94.70777775345182,Low,Unknown,Unknown,0.6779429678309301,89.08683468460214,220.8896961647456,Images,22.40659893702248,Unstructured,0,28.559609532115488,43.76595344035061,4.357583232378103,Compression,0,88.40889171677121,10.365773221532168,0.005560606752613276,52.909659122741026
256,B92,QKD,34.42409921212629,87.05216443903699,205.90301161441195,33.32343212985407,0.7899268479592747,80.95708318736199,128.7502377284295,High,Quantum Attack,Medium,23.52388378374953,83.84886233695907,175.33116505044978,Images,93.4018373893542,Unstructured,0,23.256934881212377,33.330653709832376,1.3212575043882169,Caching,0,60.32497855320955,5.812512278193025,0.006416892565204811,51.59989859367246
1024,B92,Post-Quantum,66.9194116527625,53.56927673675992,402.8382335742018,41.42055984863369,4.716968756934624,96.99345738652336,161.2388737170389,Medium,Man-in-the-Middle,High,23.61311982094898,99.61350813789848,146.91614411548164,Text,71.9168787987409,Semi-Structured,1,27.286180272555317,25.277961513343232,0.5743624542795688,Unknown,0,76.0003883169495,5.931120776394668,0.0014257893278452848,53.969749412718706
256,E91,Hybrid QKD,65.63713200648975,67.72479498011901,28.37419320923828,40.09568701906825,0.9043167281637992,79.88068511038033,98.9023229937797,High,Side Channel,High,33.98768499424763,84.43779012585567,55.31634733703843,Mixed,33.84345415362166,Unstructured,1,50.321202575466266,15.105041358438193,4.942489356643691,Parallel Processing,0,50.45010513160804,0.42580153669391013,0.17418959968385248,57.819204668558996
1024,B92,Post-Quantum,74.84362830585734,18.05162207719889,756.5497456460366,23.796342885393784,1.5288802488782376,67.16542907185067,94.4149436967003,High,Man-in-the-Middle,Unknown,24.939476992373272,94.42522718081392,443.9811378554455,Text,32.29813439399135,Semi-Structured,0,50.55815260287424,25.126778370351715,2.8747062795788,Compression,0,69.48575018844065,9.975125960417811,0.0037997584377220525,38.89719775615
256,B92,Post-Quantum,47.94911935485008,80.08473201803515,24.89053180133881,46.77587894789358,3.087187452813271,63.11844805505015,67.5871914564474,Medium,Unknown,Low,40.3558122180368,89.93340435459085,113.67172620597312,Images,23.23374451804542,Unstructured,1,57.199627981021706,65.08432093666764,0.4139896102303998,Parallel Processing,0,49.577592136554046,0.5084980512294457,0.016632413221138963,58.26991010692627
512,BB84,QKD,61.7887338060255,65.59343807912015,826.6104623857857,19.75062317047737,4.39086532585434,66.37879983659242,53.05716325155434,Medium,Side Channel,Unknown,11.989235327615384,93.40188388669844,404.8139633384535,Images,57.25437175268475,Semi-Structured,1,60.23914220451418,36.60494809660516,4.35547516891202,Unknown,0,81.41264855908305,13.164948746051323,0.005269078202005645,49.04426501854101
256,E91,QKD,21.057203447510624,43.08265110258097,351.0843843966691,19.146778053086027,1.2078563882545597,73.74583658036056,85.54250769138682,High,Side Channel,Low,23.35285765124098,99.11445434391112,589.3574549219686,Text,55.299268852086136,Unstructured,1,55.269976649404114,27.59052330585195,4.594764046951845,Parallel Processing,0,75.76159669267014,15.91699442915065,0.013087349512382215,27.762210867725873
512,B92,Post-Quantum,68.17525213062021,31.07027139200393,380.5567130840852,49.27704499581255,3.615519944700541,75.18355535481544,140.88311650302597,Low,Unknown,Unknown,41.356535725584415,91.78266800527128,702.83263245224,Audio,83.17743950172198,Structured,0,67.12441141111168,28.753167363933457,2.701693558123533,Caching,0,50.42613227968686,5.50134190137101,0.007099319142793537,49.507522839478895
1024,SARG04,QKD,74.27441829033752,40.58804245588883,104.72762226206665,16.042937331826,3.5610891174356825,51.9226877040168,30.64429287128808,Low,Man-in-the-Middle,High,27.849899652186966,96.3918587452914,701.702061981101,Mixed,64.02583749272743,Semi-Structured,0,20.888333913382155,47.55402753629329,3.993025950593122,Parallel Processing,0,68.54195909310444,1.3912777360580393,0.038127724704405,43.635132692684124
256,BB84,Hybrid QKD,70.81311799827012,29.442243553051902,334.4009704408527,1.5775353317630632,1.6487844359089487,88.52056102227225,75.69257064640954,Medium,Side Channel,Medium,29.868634662762197,80.79028974821826,527.2376680141549,Text,19.730869519806376,Unstructured,1,74.52292615533693,68.08756300992093,1.8931770017731209,Compression,0,50.92165508545606,4.656544371864037,0.005661398049388484,33.94429896102836
128,E91,Post-Quantum,98.20462199614742,49.37615263712761,228.29754143356976,48.75412843858399,2.3027487284803074,68.39828705566126,196.44020272483797,Medium,Man-in-the-Middle,Low,37.53279265237593,90.85377026566148,731.3329688944991,Text,76.56165305428618,Structured,0,61.33389079765988,22.761141991266804,2.464672382562311,Caching,0,53.32097761328555,2.301279283564385,0.010795877901596623,65.44496769061968
128,BB84,Post-Quantum,73.00269883265247,90.31110600360373,248.3099436779696,31.81470615482417,4.68083729151951,65.87653578518355,87.6758554036116,High,Unknown,Medium,28.31161924389424,89.32559184459767,774.1890960027702,Mixed,67.66749560012725,Unstructured,0,81.38647797826971,45.82383500625841,2.490547296107512,Compression,0,61.013972600703426,3.355417404971816,0.010029994204853291,65.04283699702678
256,B92,Hybrid QKD,99.03217508442089,30.92333432506771,377.78638996843694,12.666142415951716,0.5075174527139736,75.72312829823284,35.92286344691426,Medium,Quantum Attack,Medium,6.835872147848798,86.34572463869306,697.9030376393919,Mixed,28.744066880661837,Semi-Structured,1,70.53645537426188,56.51770763493261,2.003890414821268,Caching,0,79.50985249084425,3.776648759757637,0.005304294882045337,47.54055060848011
128,E91,QKD,78.75724044344561,75.79735181242498,813.614921387107,47.88210602149769,1.5580788739318123,87.21301873899148,145.09199907399966,Medium,Unknown,Low,39.363602522515926,87.29241114018677,143.2671025895713,Text,19.164713187465814,Structured,1,86.31203237980704,16.07179517636972,3.326007164644792,Compression,0,47.928808617670846,10.201141825663168,0.004087937766640633,67.47889942578944
512,E91,QKD,65.82116112436611,23.00345010451557,21.27964243579595,27.923032388886607,2.886554185850435,97.9033606759721,165.9968775736963,High,Quantum Attack,Low,41.69954705272034,81.85357055819286,265.7037283744328,Mixed,59.72293125575042,Semi-Structured,1,41.25249913085155,37.670704874482055,0.317571710216699,Compression,0,40.154023505472516,0.31845663974905697,0.01492373338320601,38.915881205922766
512,B92,Hybrid QKD,98.05447049544306,44.62128974089216,163.7900108440396,3.627538274405111,3.775213413116121,50.37697521677861,69.1461988192109,High,Quantum Attack,Unknown,48.570349197945184,89.55717257321596,739.173755395404,Text,66.60256674306373,Unstructured,0,50.98332750432211,42.97757694595204,1.230964568057784,Compression,0,40.98682337527078,1.6535347675355518,0.007515504527454911,48.76776617024677
256,B92,Hybrid QKD,91.71348440004128,93.04857696098708,718.6150215492058,43.9696982049205,4.424444837079798,98.3909834986122,25.033210806822208,Low,Man-in-the-Middle,Unknown,0.2018523538028671,97.67978988066052,852.7364566747099,Audio,40.11918811002399,Structured,0,86.17571651235707,31.99984770297676,1.4689377488730584,Compression,0,97.47793752685766,7.750922384154142,0.002044123355095259,76.24391985531629
128,BB84,QKD,97.04645537582968,72.01507212537598,470.8458341845517,21.18999503104093,0.2836546296530012,52.01486504991736,106.66280524060969,High,Side Channel,High,9.050949074334133,84.83360361488374,413.9806466785728,Text,16.915127084728706,Unstructured,1,58.094712013711934,27.23934758165664,4.434095638583801,Unknown,0,75.78265454054961,4.802272885640944,0.009417298225126498,63.417174177415525
256,BB84,Post-Quantum,23.568231558451476,93.49289023566575,383.6204079377889,36.19218790350826,4.486541529672248,55.18096859895436,15.241298589742724,Low,Unknown,High,22.6808300475822,94.68237806518074,333.098204234948,Images,89.3215549148276,Semi-Structured,1,49.27097062167736,56.70287980958215,4.733246232562975,Caching,0,72.00154801759854,15.614490079397816,0.01233835879064656,51.084436565875166
512,E91,Hybrid QKD,49.60440391394014,30.054286684886893,475.899247731972,10.811184699722329,4.82925909304035,98.14402296440556,91.32634217783344,Low,Quantum Attack,High,45.03610711988728,96.54306055175805,568.3524999161259,Mixed,67.39720010274168,Structured,0,60.96708080258072,73.29696342784214,4.507230548385846,Caching,0,51.50695343187076,9.404304979884857,0.009470976409096703,30.156625099516457
256,E91,QKD,95.10799715078312,81.62726381201831,290.78949860793824,47.35290051482653,0.6548230874750194,53.93546393544612,31.619777568759908,Medium,Unknown,High,38.19988089983513,86.63131884054285,332.89659263342674,Text,91.9158624928338,Unstructured,1,79.44713798709262,60.89109415822611,3.804143976323372,Unknown,0,48.43143794070772,3.0256535067703134,0.013082122960153009,74.69605382587598
1024,E91,QKD,22.52151429626151,46.77702405938018,122.36446585235208,33.3930415771715,1.5326691110321171,72.38970610027917,198.23728001041272,Medium,Side Channel,Unknown,28.847944375624536,87.89506234691869,524.2549422456021,Mixed,76.80476245325364,Structured,1,65.0991944514188,48.26707016551613,3.0546085826974805,Unknown,0,59.047117971294156,5.202235889710578,0.024963199580818517,34.230526644271066
128,BB84,Post-Quantum,96.81425206629704,72.29526444151035,278.9209905436216,4.470940256434094,1.664898701234308,93.2110505146882,53.45854125669229,Medium,Man-in-the-Middle,Medium,49.51791431708444,87.84142552724286,992.1299561611618,Text,35.21701530458844,Semi-Structured,1,66.72537562339429,67.90067385489763,0.5715730654434167,Unknown,0,38.32351121015842,2.851537323564802,0.002049229297254976,57.86015225474716
256,E91,QKD,38.88964177204437,75.40784351747232,570.0560778527782,24.062044380585768,3.7591194709238,88.03099636505983,197.54985440687523,Low,Quantum Attack,Low,28.405430667582447,86.22618002837086,252.59763110188123,Mixed,29.86834836715488,Semi-Structured,0,21.69779656145557,46.46023607572044,2.3786575109489534,Parallel Processing,0,57.82074936078841,14.290829712396349,0.004172672835810179,46.11984322336749
128,SARG04,Post-Quantum,30.203367939515744,97.43618229534916,223.9126064401296,41.72770724698523,4.868881319678152,54.18778380591604,22.262061078048312,High,Unknown,High,37.03181938900776,87.00666860438697,220.12931772466936,Text,47.646787024774895,Semi-Structured,0,76.96119795231516,69.76284996336244,3.1247061308917163,Unknown,0,49.974849215379216,7.175911487316346,0.013955025492114284,56.45575249395004
128,BB84,Hybrid QKD,35.85226905012066,43.10088288293253,863.1333659692881,33.23185442421436,1.418887811449978,96.52156439271155,12.924705898721664,Medium,Quantum Attack,Unknown,21.42144728297731,87.5270267166605,850.2137362298109,Mixed,64.25388391571839,Semi-Structured,0,70.39939480895544,79.13653070003924,2.113392574749629,Unknown,0,66.10557943368319,23.421444275124276,0.0024485121976183448,37.395002119089185
128,SARG04,Post-Quantum,25.001706218528582,66.13006054471595,198.30354084177915,32.64891565974756,2.2548918612814184,58.78472868729743,189.6803607731076,Low,Man-in-the-Middle,Low,19.235304766168564,85.92294555924695,889.9286331572301,Mixed,23.231183812183037,Unstructured,0,69.09721627951805,18.984739231564944,3.7554389517029874,Caching,0,66.68764079307839,7.626558779456936,0.018937831042968666,41.2602274743307
128,E91,Post-Quantum,64.82354208799754,90.82783347558122,829.6575331363017,14.341789728178355,2.8558343248497,89.36730235966922,68.84776642823653,Low,Unknown,Unknown,45.3499351942461,98.609589490959,365.49019568406527,Text,87.2246816529841,Unstructured,1,74.95719869506964,68.50066773585138,3.891870991540159,Unknown,0,53.259654296712895,12.604267513090639,0.004690936725209105,56.66438843058571
128,B92,QKD,61.86678974971821,10.74365939324288,161.5638048560633,7.214681647532287,2.7518019578367943,75.57290162831852,75.13083880783431,High,Quantum Attack,High,2.0007566293391066,85.967018425656,88.90744993115882,Mixed,38.464913569582365,Structured,1,88.35896863229799,22.49158901730938,4.202563231329779,Compression,0,83.96626179631689,2.5699388421020415,0.026011786705864088,26.608376930164457
128,E91,Hybrid QKD,25.237076091124152,54.60717700825422,272.4066262020238,21.890007372972875,3.5895496742263138,91.70288582831064,25.524234298470997,Medium,Quantum Attack,High,11.88981455216862,97.9437017212078,248.30658602917373,Images,7.744780978854492,Unstructured,1,82.24492073730457,76.34877556768005,3.1353942415634584,Parallel Processing,0,86.05388716903919,10.382507001006006,0.011509977878536108,33.911420157450415
1024,B92,QKD,83.4625702887052,46.9053422168708,881.1015602640908,13.168995228574326,0.0899938620109874,65.43927211815969,85.8794666681464,Low,Side Channel,High,49.92627426041625,96.41173738196493,861.9859220773394,Audio,66.52465076484697,Structured,1,55.82594255407462,48.91165653589925,4.450093322816486,Unknown,0,46.485463121548676,10.431858245046998,0.005050602023083035,47.84563591138343
256,E91,Post-Quantum,41.46572874941406,24.679143204753768,811.6474792315423,23.846849810034485,1.1357670229449612,83.09992310709995,180.92635539976348,Medium,Side Channel,Unknown,48.957607626300856,94.01095960997516,816.280298712945,Images,54.224410732676255,Structured,1,58.63872957366959,27.889536879608958,3.4936199378736505,Caching,0,45.053351983674304,19.113000132906972,0.004304356296624074,29.997240588067438
1024,B92,QKD,60.07784132672349,86.52699197852534,702.0322498799351,9.960863415754517,0.9237974809029252,86.53259036916599,18.515754115006388,High,Unknown,Low,38.42161319517261,84.52268737250243,144.0489033094081,Text,4.414725517824159,Unstructured,1,86.57548941070529,68.80092850696948,0.412852013257531,Caching,0,46.10107417732982,11.494057986177939,0.0005880812645395576,52.18856557366778
128,SARG04,QKD,96.94341297212075,79.15502402358378,199.80064208610625,21.09092077263083,0.3228913259216093,75.48191150911376,66.21565664888621,High,Unknown,Medium,23.145652850187027,98.52934028472184,515.8310031406404,Images,4.925111119878983,Structured,0,27.22058367126096,67.31130040610283,0.1671416394464491,Unknown,0,75.3836874345348,2.0399599730405433,0.0008365420536215347,65.72978592277845
128,B92,QKD,94.7960147369512,42.24166642185802,541.4520916914647,15.402841283044378,3.981798391521493,91.1010555146431,172.69645330512895,Medium,Unknown,Unknown,24.499935957354342,86.60074919128644,922.227202224679,Mixed,27.842420373557417,Unstructured,1,81.76109377170707,53.14753174797308,3.2568763784283115,Parallel Processing,0,62.1008132339321,5.652135876197484,0.006015077655805161,50.813507480617865
512,SARG04,Hybrid QKD,23.934823027144613,97.62962718950824,865.3542357650147,45.69778864517481,0.4005848733315253,84.22364571539092,148.3057246564817,Low,Unknown,Low,45.83834061114514,99.57989560765212,562.1987998021395,Mixed,7.44333300518683,Unstructured,0,45.39022726049178,18.52180096691085,2.8271606628978208,Unknown,0,53.74155499650698,34.70464718450059,0.0032670559015582886,55.75407962060922
1024,BB84,Post-Quantum,91.29477014088975,54.19275798972927,324.28143892463754,9.064374958456,2.8081874794415467,77.04932735408427,160.3365833453352,Medium,Side Channel,Low,10.7073216479756,99.97357086091117,386.0356040858695,Audio,18.501889242231968,Semi-Structured,0,72.15722963365062,12.305260476051092,3.882571113981075,Parallel Processing,0,89.26624921293556,3.5135407827509146,0.011972844103702788,51.51730102969167
1024,BB84,Hybrid QKD,54.09872662403839,59.07989150920791,451.1381568752674,29.59176251802049,1.1855811276043182,95.88808874491298,23.365096873382846,High,Side Channel,Unknown,14.124775574353343,98.20491019249542,645.4752678063484,Audio,21.96119582202679,Semi-Structured,0,58.75790591271976,25.961944983032215,2.651816484492545,Unknown,0,84.08013461814207,8.18781457425634,0.005878058515054519,47.5901268837556
1024,SARG04,Hybrid QKD,58.05426182350462,82.32526399853411,11.705918029579164,21.982855590894395,4.695828541509231,61.14116757427664,143.5068497086333,High,Quantum Attack,Medium,14.59571016465892,85.78118463979463,825.1466620841484,Text,1.4499765504562516,Semi-Structured,1,22.55570826395816,62.14105109743354,0.98595660906354,Caching,0,71.1854744751357,0.1982230861603964,0.08422719230460549,54.120793804311035
1024,E91,QKD,44.23668343708066,39.28040273844167,858.6147585666994,29.0448448945992,0.1776244228932949,93.16759406813846,138.30683859541483,Low,Man-in-the-Middle,Medium,40.7794664169747,87.46322380002263,939.6334972331408,Mixed,48.991358355728,Structured,0,72.21401469267488,76.41026148144965,0.6952110468488942,Compression,0,46.68375738304793,18.980497537157866,0.0008096891416222714,37.520643690040515
1024,E91,Hybrid QKD,54.7804908772253,50.31152993908984,256.16604266267467,7.360786359371091,4.00350409490482,62.85129409332253,158.42322695498942,Low,Quantum Attack,Medium,19.633851378266115,96.8412900372969,640.98755320231,Images,64.4074526754581,Semi-Structured,1,61.30929914143923,64.63766324354825,1.7913191169338207,Unknown,0,77.20743865903079,4.5923949150340855,0.0069928047383145085,37.48426905856208
1024,E91,QKD,47.29508189887855,91.44168165978138,65.44970301382264,27.83705732226221,2.2031773823358263,74.93045948818498,124.34943399612676,High,Man-in-the-Middle,High,45.47832924666952,85.4255019505598,121.4238468394232,Images,37.54220675208724,Unstructured,1,65.25516981870645,35.12008990588849,2.085058700469824,Parallel Processing,0,39.94717270389029,1.3552043073632811,0.03185742034608794,55.52460696030738
